Name,Centroid Lat - mean - (deg),Centroid Lon - mean - (deg),Centroid Lat - stdev - (deg),Centroid Lon - stdev - (deg),Number of delivery stops,Number of depot stops,Number of packages,Number of delivered packages,Number of rejected packages,Number of failed attempted packages,Avg packages per stop,Rejected packages (%),Delivered packages (%),Failed attempted packages (%),Bbox area - (km^2),Bbox north - (deg),Bbox south - (deg),Bbox east - (deg),Bbox west - (deg),Total Euclidean distance (km),Total Driving distance (km),Total Circuity factor,Avg Euclidean distance per stop (km),Avg Driving distance per stop (km),Avg Circuity factor per stop,Min Circuity factor per stop,Max Circuity factor per stop,Median Circuity factor per stop
RouteID_52083d91-046e-40ea-9697-e9c3982329e6,33.78346993,-117.9099721,0.006758031,0.006340071,123,1,228,228,0,0,1.853658537,0,1,0,162.0111134,33.795323,33.688122,-117.847178,-117.920673,47.53526356,79.63,1.675177417,0.3833489,0.642177419,2.160142013,0.275935218,22.37864752,1.400270092
RouteID_528ac794-f7b3-4096-934d-36ca4357a734,33.68600373,-117.8158754,0.0030164,0.004440677,84,1,253,253,0,0,3.011904762,0,1,0,11.10743845,33.691566,33.67782,-117.807908,-117.847178,20.27751823,32.993,1.627072881,0.238559038,0.388152941,1.576694745,0,14.28380337,1.287744127
RouteID_530a9ef1-10d1-4b8d-918d-da87858953c3,33.78383122,-117.9128196,0.007625931,0.003885135,129,1,223,220,0,3,1.728682171,0,0.986547085,0.013452915,171.4621118,33.801156,33.688122,-117.847178,-117.920949,47.04387867,77.136,1.639660721,0.36187599,0.593353846,1.732554028,0,21.21070351,1.34522474
RouteID_5331cad2-f5bb-4a38-a174-fc11d3078ca0,33.89251476,-117.5266622,0.004344553,0.011247051,143,1,203,203,0,0,1.41958042,0,1,0,251.0288536,33.965477,33.88437,-117.502466,-117.653303,52.96906889,83.211,1.570935675,0.367840756,0.577854167,1.606315474,0,8.016963974,1.333802073
RouteID_5347b03d-b86d-4fd7-b78f-7275245bca3c,33.75603931,-118.1248564,0.004446534,0.003949536,106,1,189,189,0,0,1.783018868,0,1,0,444.8353079,33.763837,33.688122,-117.847178,-118.132838,70.05220379,85.899,1.2262141,0.654693493,0.802794393,1.56934389,0.960202491,4.828291823,1.325836198
RouteID_534b1229-baf5-47c8-968a-7baa780251ce,33.84326112,-117.5487987,0.006094987,0.007303776,180,1,253,251,0,2,1.405555556,0,0.992094862,0.007905138,334.1758539,33.965477,33.830197,-117.532953,-117.653303,62.26269838,89.252,1.433474654,0.343992809,0.493104972,1.752135586,0.840882256,56.47586804,1.275871913
RouteID_5354d2bf-bff3-4a0c-91ec-894b4b2d225c,33.57800096,-117.6488902,0.008791349,0.005421471,144,1,250,239,0,11,1.736111111,0,0.956,0.044,542.5807551,33.688122,33.561551,-117.638992,-117.847178,63.23770754,84.667,1.338868901,0.436122121,0.583910345,1.554163127,0,4.734775858,1.283131825
RouteID_5358ee90-4175-4957-b7b3-53c228e555e4,34.05545309,-117.237211,0.007907031,0.010967936,150,1,247,245,0,2,1.646666667,0,0.991902834,0.008097166,234.3487718,34.065651,33.937865,-117.207923,-117.29738,60.66649971,95.912,1.580971384,0.401764899,0.635178808,1.377253995,0.895426336,5.899710483,1.27813106
RouteID_53697fe6-8f48-4e2d-a2ba-fe59c9050361,33.71921096,-118.0532989,0.002943127,0.005100154,102,1,229,228,0,1,2.245098039,0,0.995633188,0.004366812,163.6258119,33.724904,33.688122,-117.847178,-118.063425,51.85797231,67.586,1.303290449,0.503475459,0.656174757,1.653288769,0.941406678,11.28972214,1.324609719
RouteID_5374484f-dd15-4e49-b09d-7aa5fa60960a,33.75252571,-118.1166147,0.00572354,0.01004442,110,1,214,206,0,8,1.945454545,0,0.962616822,0.037383178,421.5511549,33.760882,33.688122,-117.847178,-118.128875,66.8225295,89.917,1.345609043,0.60200477,0.810063063,1.849444404,0.965656149,38.00781275,1.252150126
RouteID_538b2dc3-30d8-453b-b3a1-a9ad6d620031,33.47578897,-117.5949268,0.00694857,0.008356911,172,1,275,275,0,0,1.598837209,0,1,0,1281.758105,33.688122,33.455488,-117.579762,-117.847178,93.63673559,126.603,1.352065503,0.541252807,0.731809249,1.364468688,0.977259315,4.856715096,1.153892216
RouteID_538e9947-4800-4b15-8d8d-b76a622b3106,34.14372442,-117.2280344,0.006754769,0.014222298,177,1,242,238,0,4,1.367231638,0,0.983471074,0.016528926,438.0638749,34.158611,33.937865,-117.200526,-117.29738,89.15031621,140.845,1.579859792,0.500844473,0.791264045,1.672597172,0.241482003,26.27792028,1.389621306
RouteID_538ec175-af08-43b0-9853-97470472beb2,33.90023032,-117.5500182,0.010316115,0.015244859,163,1,200,200,0,0,1.226993865,0,1,0,208.6861772,33.965477,33.884285,-117.52804,-117.653303,60.17317219,89.981,1.495367399,0.366909587,0.548664634,1.481103258,0.901273536,8.498662901,1.228681165
RouteID_539d83c2-0f77-496a-a68c-9431daf9186f,34.04709027,-117.7207782,0.006399375,0.013560749,118,1,183,180,0,3,1.550847458,0,0.983606557,0.016393443,173.3062967,34.059614,33.965477,-117.653303,-117.743117,57.2736407,89.821,1.568278163,0.481291098,0.754798319,2.121636159,0.858430683,35.01270904,1.348740996
RouteID_540e3276-c530-44fd-ae2c-4baec101b97c,33.84317119,-118.1900646,0.008712648,0.005572157,148,1,268,246,0,22,1.810810811,0,0.917910448,0.082089552,288.1203071,33.918699,33.823565,-118.177338,-118.324843,60.73218811,84.54,1.392013076,0.407598578,0.56738255,1.426733335,0.892267082,4.908602493,1.287468142
RouteID_5417d9e8-2639-45ac-a4d9-7368f8a6afb2,33.84362871,-117.5454911,0.006168766,0.010175919,171,1,222,221,0,1,1.298245614,0,0.995495495,0.004504505,369.9537139,33.965477,33.830199,-117.520066,-117.653303,70.22679143,103.129,1.468513624,0.408295299,0.599587209,1.466230479,0,3.963959652,1.314434701
RouteID_5447f44d-7286-42bd-9c17-65260ec9eeb6,34.1532869,-117.5106278,0.005905426,0.014072156,165,1,243,243,0,0,1.472727273,0,1,0,649.671186,34.163507,33.965477,-117.493156,-117.653303,76.01718046,109.499,1.440450689,0.457934822,0.65963253,1.46014773,0.742079773,5.558261911,1.310190034
RouteID_54566faa-4623-4f86-ae27-0e7d24e96b3b,34.10953337,-117.6579463,0.004827445,0.013714881,138,1,203,199,0,4,1.471014493,0,0.980295567,0.019704433,138.7336338,34.117664,33.965477,-117.635118,-117.679606,58.62061918,76.34,1.302272154,0.421731073,0.549208633,1.66455313,0.98725239,7.359854594,1.346980054
RouteID_5461ac15-4445-49d2-997e-29ceb4d32335,33.64281891,-117.7542251,0.005642746,0.004509582,88,1,205,205,0,0,2.329545455,0,1,0,130.8754666,33.688122,33.629099,-117.73945,-117.847178,33.43247654,47.278,1.414133947,0.375645804,0.531213483,1.499788484,0.291878981,7.73395035,1.294544889
RouteID_54756ba3-40b8-4c03-8465-7fd4fac2a7e1,33.55718238,-117.6409771,0.004517013,0.002937856,118,1,219,218,0,1,1.855932203,0,0.99543379,0.00456621,615.0734858,33.688122,33.547073,-117.635419,-117.847178,64.22156753,83.235,1.296059925,0.539677038,0.699453782,1.40912887,0.968632176,4.496946541,1.262766407
RouteID_5486294a-503f-4346-b8a9-862e988cbe7c,33.9182207,-117.8344274,0.049569822,0.014573889,150,1,228,228,0,0,1.52,0,1,0,573.4994564,33.980057,33.849694,-117.653303,-117.867676,86.96352156,136.616,1.570957541,0.575917361,0.904741722,1.73075433,0.917034847,18.98802935,1.288030986
RouteID_551aa202-0406-406f-9b1a-077e96212484,33.90771751,-117.5205008,0.013621959,0.009251565,165,1,247,247,0,0,1.496969697,0,1,0,227.0897221,33.965477,33.892198,-117.502267,-117.653303,56.46852468,79.054,1.399965741,0.340171835,0.476228916,1.388114817,0.989317009,5.726814444,1.216847182
RouteID_555b3187-ab69-4e29-81cb-6ba4a99702dc,33.71991515,-118.0532152,0.003821722,0.004652474,118,1,240,238,0,2,2.033898305,0,0.991666667,0.008333333,183.1837217,33.729424,33.688122,-117.847178,-118.062784,55.81622858,71.843,1.287134617,0.469043938,0.603722689,1.452997836,0,4.018414281,1.287003434
RouteID_557d303e-4492-4447-aaef-42b8f696c687,34.01878194,-117.576743,0.010757847,0.005445173,109,1,177,176,0,1,1.623853211,0,0.994350282,0.005649718,116.8374494,34.029462,33.965477,-117.564236,-117.653303,36.56584845,55.416,1.515512489,0.332416804,0.503781818,1.562145723,0.702721478,8.695185836,1.33389829
RouteID_557f0993-75be-4d5a-afe8-d9c978803865,33.82952693,-117.898759,0.00643518,0.006135447,145,1,271,269,0,2,1.868965517,0,0.992619926,0.007380074,805.1509322,33.965477,33.814822,-117.653303,-117.913654,78.35091737,113.963,1.454520302,0.536650119,0.780568493,1.555254693,0.930533036,5.112273551,1.376190123
RouteID_55a3ec8e-b526-4d70-ad9e-b58b3606a638,33.88922847,-117.9492205,0.004479079,0.011665242,124,1,196,196,0,0,1.580645161,0,1,0,535.106836,33.965477,33.881805,-117.653303,-117.964974,75.13369014,105.212,1.400330528,0.601069521,0.841696,1.402651193,0.988194945,3.098306744,1.275301805
RouteID_55c91bcc-bdda-4187-8836-12a586d00ba2,33.68245292,-117.7896229,0.006734656,0.00488229,119,1,246,245,0,1,2.067226891,0,0.995934959,0.004065041,35.27440025,33.698121,33.672409,-117.780505,-117.847178,26.79827642,45.187,1.686190533,0.22331897,0.376558333,1.797210467,0.980917889,11.76984782,1.387760418
RouteID_55da9f43-0e5f-4d06-bdfb-9f440534fd3b,33.73407317,-117.8010277,0.003242659,0.005713145,133,1,232,232,0,0,1.744360902,0,1,0,63.81757145,33.742611,33.688122,-117.790239,-117.847178,31.20259956,43.887,1.406517425,0.232855221,0.327514925,1.575489196,0.06446857,8.313259171,1.277363186
RouteID_55f39e2d-0eab-49a7-8160-2d2abf7e2a3c,33.67931679,-117.8215893,0.004192476,0.003903393,136,1,277,277,0,0,2.036764706,0,1,0,11.77636583,33.688122,33.671483,-117.812784,-117.847178,22.45953317,37.021,1.648342364,0.163938198,0.270226277,1.571072044,0.179404966,7.604392169,1.257962349
RouteID_56091001-7bc6-4478-9381-517ad525ee92,34.14726662,-117.6687646,0.006398653,0.007497374,165,1,258,258,0,0,1.563636364,0,1,0,114.9934859,34.160405,33.965477,-117.651699,-117.680496,70.42795532,88.291,1.253635713,0.424264791,0.531873494,1.500268223,0.979397431,6.800620725,1.350829743
RouteID_56382178-95dc-498f-889f-bbd9abe8a8e4,33.87248268,-117.4536553,0.008142766,0.013969428,187,1,282,282,0,0,1.50802139,0,1,0,306.7128086,33.937865,33.858889,-117.29738,-117.48659,75.54389737,114.143,1.510949315,0.401829241,0.607143617,1.403589024,0.936042294,4.093429711,1.257433343
RouteID_5681dca6-48d8-48b1-b481-f1e31b03a3ed,34.12179106,-117.4424433,0.010213576,0.0083772,134,1,216,211,0,5,1.611940299,0,0.976851852,0.023148148,787.3983543,34.135899,33.965477,-117.427799,-117.653303,84.54981626,123.932,1.465786745,0.626294935,0.918014815,1.699145159,0,6.947260517,1.384012096
RouteID_56d944b5-ee5d-4190-92ce-2c79e5f142f3,34.11480764,-117.5041011,0.004384649,0.008882757,184,1,278,278,0,0,1.510869565,0,1,0,542.3206062,34.124225,33.965477,-117.486577,-117.653303,72.80799023,107.809,1.480730338,0.393556704,0.582751351,1.59483474,0.98729171,11.85542535,1.308268766
RouteID_56ef635f-96e9-4855-a95e-ae622bfe9482,33.68458505,-117.9247681,0.004934169,0.009400896,166,1,275,275,0,0,1.656626506,0,1,0,38.74929838,33.693973,33.673101,-117.847178,-117.937401,38.99904685,55.993,1.435753038,0.233527227,0.335287425,1.422089526,0.207432839,5.295891397,1.270561878
RouteID_5737dfd0-a878-4065-96cf-fda8f6672005,33.98221471,-117.7535729,0.005977334,0.010398697,191,1,279,279,0,0,1.460732984,0,1,0,59.75172866,33.989305,33.965477,-117.653303,-117.775588,48.9193527,66.265,1.354576386,0.254788295,0.345130208,1.342507712,0.79072644,3.750441046,1.208240045
RouteID_574baa38-5f17-49fc-a72c-1de7461af647,33.85071474,-117.9960626,0.005010863,0.009129361,134,1,203,203,0,0,1.514925373,0,1,0,624.3660153,33.86721,33.688122,-117.847178,-118.016794,74.15409837,105.835,1.427230623,0.549289618,0.783962963,1.664941415,0,8.636659721,1.359149364
RouteID_57556a85-abb9-4694-b664-c2bcd1d9ca3b,34.24174764,-118.8075035,0.009638573,0.007711041,167,1,255,255,0,0,1.526946108,0,1,0,163.0434918,34.261122,34.22784,-118.58421,-118.823859,71.05949506,115.827,1.630000324,0.422973185,0.689446429,1.669499212,0.690390977,10.01252061,1.353485105
RouteID_5756f864-0311-422a-a8dd-911edae3f21e,33.93985312,-117.6753226,0.009182127,0.010359355,172,1,267,267,0,0,1.552325581,0,1,0,36.8716145,33.965477,33.924852,-117.653303,-117.697546,33.13770136,56.524,1.705730865,0.191547407,0.326728324,3.656750591,0.839644032,298.7369062,1.24355815
RouteID_576b2920-da3a-4a68-bcaf-ab98e3449b38,34.07273398,-117.6457813,0.010296244,0.008384149,188,1,259,253,0,6,1.377659574,0,0.976833977,0.023166023,93.06870425,34.086865,33.965477,-117.629294,-117.666704,62.3388333,81.708,1.310707879,0.329835097,0.43231746,1.423997728,0.990973594,6.631379207,1.317144782
RouteID_57af31ed-73bb-4183-8074-11ec6d1df083,34.02274964,-117.5899039,0.008247374,0.004580862,132,1,226,215,0,11,1.712121212,0,0.951327434,0.048672566,134.0064323,34.048688,33.965477,-117.574742,-117.653303,44.81931016,70.505,1.57309427,0.336987294,0.530112782,1.913715524,0,42.35158322,1.331797251
RouteID_57bf5363-e471-49d2-a479-03e8cde0f0d7,33.75607887,-117.8467705,0.004429348,0.00675812,112,1,196,193,0,3,1.75,0,0.984693878,0.015306122,48.87638267,33.766322,33.688122,-117.834189,-117.864579,36.27477183,61.321,1.6904586,0.32101568,0.542663717,1.832237922,0.963932081,12.01249912,1.398026417
RouteID_57e75fc6-a866-486c-b693-2e48ab4b6436,33.80351144,-117.8246293,0.00590995,0.005116325,160,1,240,237,0,3,1.5,0,0.9875,0.0125,654.7934213,33.965477,33.789529,-117.653303,-117.834571,74.6728904,119.081,1.594701897,0.463806773,0.73963354,2.048489972,0.7163214,43.30885559,1.308826922
RouteID_5809741c-18f3-4152-a8c1-eb087a579b40,34.14267031,-117.5816222,0.00471793,0.007828741,118,1,200,199,0,1,1.694915254,0,0.995,0.005,339.9306573,34.154155,33.965477,-117.56536,-117.653303,61.81359705,87.3,1.412310627,0.519441992,0.733613445,1.665828872,0.991825362,7.648207783,1.36912212
RouteID_580edacf-4f04-41b2-8432-673905e2c070,34.12172231,-117.6154984,0.006694933,0.00591331,180,1,240,240,0,0,1.333333333,0,1,0,171.0805091,34.134029,33.965477,-117.603764,-117.653303,62.56164012,79.247,1.266702725,0.345644421,0.437828729,1.405640323,0.984970069,3.437481927,1.261464794
RouteID_581b70db-f11a-4bdf-a93f-2637f25c0e87,33.76221829,-117.9221926,0.003384669,0.014867261,133,1,213,209,0,4,1.601503759,0,0.981220657,0.018779343,167.003225,33.770718,33.688122,-117.847178,-117.945492,44.31969617,74.822,1.688233595,0.330744001,0.558373134,1.671764441,0.433009716,9.589817294,1.349369999
RouteID_58405a50-8e98-46d0-a99f-601d91393849,34.14627214,-117.4531334,0.005679986,0.008956528,146,1,228,228,0,0,1.561643836,0,1,0,856.4821132,34.157252,33.965477,-117.435298,-117.653303,77.55793592,105.293,1.357604464,0.527605006,0.716278912,1.388497775,0.989623826,4.219133154,1.309221137
RouteID_586ebeef-3109-4bf0-a325-a8e3b95464fd,33.98142261,-117.5712453,0.003970634,0.013084325,172,1,277,276,0,1,1.610465116,0,0.996389892,0.003610108,58.03275068,33.992063,33.965477,-117.546855,-117.653303,45.54195994,63.026,1.383910576,0.263248323,0.364312139,1.438144879,0.502714669,5.046783165,1.23101034
RouteID_58914695-8100-4e81-9dd1-d6c57c2917a0,33.90595605,-117.8977332,0.005235353,0.005520431,152,1,233,232,0,1,1.532894737,0,0.995708155,0.004291845,376.1817783,33.965477,33.89429,-117.653303,-117.910855,71.80521949,104.142,1.45034025,0.46931516,0.680666667,1.748138589,0.702015561,34.39755218,1.276965693
RouteID_58a6906b-aa93-4225-941e-8512c1e15aec,33.8682617,-117.7974486,0.003779882,0.010545778,134,1,242,240,0,2,1.805970149,0,0.991735537,0.008264463,338.4411806,33.965477,33.862177,-117.653303,-117.812953,54.53600475,95.117,1.744113828,0.403970406,0.70457037,1.707217178,0.938022742,9.934559904,1.360560462
RouteID_58d07521-f7a1-4650-b75c-a6760497e3a9,33.77985558,-118.1775078,0.009672761,0.003767332,116,1,238,220,0,18,2.051724138,0,0.924369748,0.075630252,490.2473342,33.918699,33.766146,-118.168378,-118.324843,57.61254296,78.383,1.360519706,0.492414897,0.669940171,1.552084883,0.984163267,5.321709813,1.300715092
RouteID_5970790c-ef7f-455d-8162-740af880f42f,34.14697831,-117.6675954,0.006358178,0.007541471,165,1,242,242,0,0,1.466666667,0,1,0,117.3342045,34.162426,33.965477,-117.651389,-117.680471,72.6110871,92.669,1.276237606,0.437416187,0.558246988,1.592728699,0.964839965,7.936719636,1.322080398
RouteID_599f5d4b-9066-41e8-82b5-f3791d13205c,34.12378354,-117.6134737,0.008080097,0.005676725,162,1,236,234,0,2,1.456790123,0,0.991525424,0.008474576,183.0042328,34.134539,33.965477,-117.600471,-117.653303,64.57908675,87.3,1.351830823,0.396190716,0.535582822,1.577965648,0.960161551,12.31899965,1.360821334
RouteID_59abfaad-3d5b-46f0-a8b7-6e2889b17235,34.17788062,-117.4204281,0.011309602,0.007601294,193,1,274,274,0,0,1.419689119,0,1,0,1228.605263,34.207658,33.965477,-117.405594,-117.653303,95.39721645,130.029,1.363027191,0.491738229,0.670252577,1.445590048,0.941539682,19.26230174,1.222062718
RouteID_59b809b6-be7a-4e0a-8773-1c03209c0586,33.78374157,-117.8702067,0.010186465,0.013478741,180,1,283,283,0,0,1.572222222,0,1,0,113.9729111,33.796216,33.688122,-117.836853,-117.888129,49.69408529,72.873,1.466432063,0.274552957,0.40261326,1.515247651,0.982446183,16.8757667,1.277302889
RouteID_59dfa148-c89d-4ad4-ac4f-f44d1245bdcb,34.13562845,-117.6277406,0.008306352,0.005298013,160,1,249,249,0,0,1.55625,0,1,0,138.3986619,34.150909,33.965477,-117.616872,-117.653303,65.87891962,83.143,1.262057734,0.409185836,0.516416149,1.398336374,0.979955886,4.006097266,1.234992874
RouteID_59e5d64b-61a0-4207-85a4-f4327561f191,33.8367838,-117.8076942,0.007819122,0.009528133,156,1,243,243,0,0,1.557692308,0,1,0,507.4325065,33.965477,33.824423,-117.653303,-117.828563,69.19589224,106.33,1.53665191,0.440738167,0.677261146,1.622559046,0.991427879,7.799718591,1.336538849
RouteID_59e9d4fd-01aa-48aa-a89d-54607042c7ca,33.64294419,-117.568477,0.010178827,0.005309553,155,1,267,267,0,0,1.722580645,0,1,0,423.57566,33.688122,33.61751,-117.555761,-117.847178,82.5478084,117.247,1.420352669,0.529152618,0.751583333,1.531641882,0.994536767,6.797327789,1.256345744
RouteID_5a1e4624-a5c7-4e5d-af12-293b1feb5d9a,33.65547839,-117.8336969,0.004732286,0.005522955,115,1,243,241,0,2,2.113043478,0,0.991769547,0.008230453,20.31289492,33.688122,33.648163,-117.822478,-117.847178,23.60672738,42.225,1.788685036,0.20350627,0.364008621,1.883421242,0.993567154,9.262184617,1.415009355
RouteID_5a265b14-1b0f-4b50-a91f-42514e639b0b,33.83974598,-117.9780726,0.007096986,0.013041436,101,1,173,169,0,4,1.712871287,0,0.976878613,0.023121387,972.1101235,33.965477,33.831156,-117.653303,-118.0059,94.60792348,133.289,1.408856627,0.927528662,1.306754902,1.63791314,0.99153403,12.42605966,1.345934495
RouteID_5a5702bc-7d7a-447a-9377-8464402e0c2f,33.88773803,-117.8544191,0.005429045,0.006325119,188,1,268,268,0,0,1.425531915,0,1,0,388.472053,33.965477,33.87776,-117.653303,-117.869128,68.80406309,100.847,1.465712859,0.364042662,0.533582011,1.477442965,0.880556456,6.46394368,1.263837502
RouteID_5a6c0fb5-81ef-434c-9201-704a8c809221,33.77041584,-118.1124989,0.004486517,0.009530235,128,1,227,223,0,4,1.7734375,0,0.982378855,0.017621145,567.6261645,33.784009,33.688122,-117.847178,-118.135041,73.11200771,100.266,1.371402635,0.56675975,0.777255814,1.512914484,0.205441909,6.353696175,1.295952884
RouteID_5a6f3943-d3c0-4b2e-9717-03a32d8a89be,33.82791541,-117.8798101,0.006098409,0.006116957,154,1,223,219,0,4,1.448051948,0,0.98206278,0.01793722,738.5314878,33.965477,33.814489,-117.653303,-117.891585,76.36962065,112.248,1.469799104,0.49270723,0.724180645,1.635800262,0.979459175,8.198838626,1.347351636
RouteID_5a6f7b82-2bf7-4ace-9898-f4c19d021ba7,33.8510127,-117.7337844,0.009723582,0.009494811,164,1,259,259,0,0,1.579268293,0,1,0,289.1803161,33.965477,33.83063,-117.653303,-117.757783,55.7121736,85.9,1.541853323,0.337649537,0.520606061,1.435679612,0.93607283,5.255930297,1.16651722
RouteID_5a8713f4-ce4d-4684-82ab-063d17123500,33.8297827,-118.0518726,0.008908494,0.00396835,149,1,250,247,0,3,1.677852349,0,0.988,0.012,687.5850689,33.84492,33.688122,-117.847178,-118.060494,72.80107435,99.017,1.360103555,0.485340496,0.660113333,1.489366813,0.281590558,5.157776518,1.338016585
RouteID_5aba8abc-16d8-4d96-8ab0-db12cc6e1927,33.97011453,-117.4440473,0.017052577,0.009369849,187,1,255,253,0,2,1.363636364,0,0.992156863,0.007843137,225.5404236,33.998495,33.936139,-117.29738,-117.473742,68.66821114,94.624,1.377988423,0.365256442,0.503319149,1.430387438,0.704186243,4.195075095,1.277999555
RouteID_5ad0aa27-f172-4aa5-a5b6-ce86618ec180,33.61775437,-117.8540235,0.005170623,0.005966984,151,1,272,271,0,1,1.801324503,0,0.996323529,0.003676471,39.98575349,33.688122,33.605259,-117.841986,-117.865427,40.18685719,60.962,1.516963611,0.264387218,0.401065789,1.61037267,0.980580575,9.387390131,1.298341205
RouteID_5ad43b12-e242-4ee5-a25a-08d8b0ed9e04,33.75668072,-118.0272564,0.00687331,0.006276597,181,1,286,286,0,0,1.580110497,0,1,0,332.8678696,33.771286,33.688122,-117.847178,-118.041798,59.19884937,77.749,1.313353229,0.325268403,0.427192308,1.49955005,0.316406827,4.971303198,1.246109813
RouteID_5ad95424-9ff6-4612-b802-ce2b9a623c4c,33.86945575,-117.8001479,0.004885754,0.008256316,146,1,260,259,0,1,1.780821918,0,0.996153846,0.003846154,339.5578506,33.965477,33.862172,-117.653303,-117.813472,58.5973045,97.773,1.66855798,0.398621119,0.665122449,1.615228411,0.427896368,13.96314475,1.241987936
RouteID_5ae28398-6835-417b-87c8-3fd893727bc9,33.78531458,-118.1903618,0.006570109,0.006457522,160,1,242,228,0,14,1.5125,0,0.94214876,0.05785124,430.2461402,33.918699,33.773377,-118.180689,-118.324843,60.62823777,81.734,1.348117692,0.376572905,0.507664596,1.424642648,0.686199133,10.29215897,1.291119423
RouteID_5ae55644-a110-4c87-a994-3342132ebfff,33.56369525,-117.7349711,0.006440618,0.004504647,130,1,282,282,0,0,2.169230769,0,1,0,352.1545977,33.688122,33.549455,-117.723853,-117.847178,50.7593985,72.553,1.429351059,0.387476324,0.553839695,1.554878825,0.98921695,4.013940273,1.36412666
